Orthogroup,mean distance to transposon,conservation
OG0016239,40419.0,lowConservation
OG0016240,194538.0,lowConservation
OG0016241,128829.0,lowConservation
OG0016242,96185.0,lowConservation
OG0016243,94833.0,lowConservation
OG0016244,78646.0,lowConservation
OG0016245,63554.0,lowConservation
OG0016246,4647.0,lowConservation
OG0016247,187192.0,lowConservation
OG0016248,144605.0,lowConservation
OG0016249,47505.0,lowConservation
OG0016250,12971.0,lowConservation
OG0016251,81808.0,lowConservation
OG0016252,117257.0,lowConservation
OG0016253,139600.0,lowConservation
OG0016254,28856.0,lowConservation
OG0016255,167834.0,lowConservation
OG0016256,158979.0,lowConservation
OG0016257,102730.0,lowConservation
OG0016258,162536.0,lowConservation
OG0016259,107606.0,lowConservation
OG0016260,251289.0,lowConservation
OG0016261,137600.0,lowConservation
OG0016262,23996.0,lowConservation
OG0016263,66020.0,lowConservation
OG0016264,66846.0,lowConservation
OG0016265,1519.0,lowConservation
OG0016266,1483.0,lowConservation
OG0016267,46388.0,lowConservation
OG0016268,27662.0,lowConservation
OG0016269,7287.0,lowConservation
OG0016270,252710.0,lowConservation
OG0016271,263081.0,lowConservation
OG0016272,194733.0,lowConservation
OG0016273,39935.0,lowConservation
OG0016274,733856.0,lowConservation
OG0016275,683663.0,lowConservation
OG0016276,96081.0,lowConservation
OG0016277,145584.0,lowConservation
OG0016278,97411.0,lowConservation
OG0016279,183313.0,lowConservation
OG0016280,31385.0,lowConservation
OG0016281,11648.0,lowConservation
OG0016282,61938.0,lowConservation
OG0016283,190904.0,lowConservation
OG0016284,12016.0,lowConservation
OG0016285,41991.0,lowConservation
OG0016286,53593.0,lowConservation
OG0016287,21282.0,lowConservation
OG0016288,29241.0,lowConservation
OG0016289,65594.0,lowConservation
OG0016290,106999.0,lowConservation
OG0016291,34369.0,lowConservation
OG0016292,64738.0,lowConservation
OG0016293,19425.0,lowConservation
OG0016294,16689.0,lowConservation
OG0016295,67155.0,lowConservation
OG0016296,43309.0,lowConservation
OG0016297,17773.0,lowConservation
OG0016298,13121.0,lowConservation
OG0016299,49945.0,lowConservation
OG0016300,2958.0,lowConservation
OG0016301,2271.0,lowConservation
OG0016302,54364.0,lowConservation
OG0016303,3520.0,lowConservation
OG0016304,5468.0,lowConservation
OG0016305,32245.0,lowConservation
OG0016306,574939.0,lowConservation
OG0016307,574345.0,lowConservation
OG0016308,368039.0,lowConservation
OG0016309,83567.0,lowConservation
OG0016310,78568.0,lowConservation
OG0016311,21981.0,lowConservation
OG0016312,284141.0,lowConservation
OG0016313,22970.0,lowConservation
OG0016314,44000.0,lowConservation
OG0016315,67884.0,lowConservation
OG0016316,28729.0,lowConservation
OG0016317,129320.0,lowConservation
OG0016318,81399.0,lowConservation
OG0016319,3662.0,lowConservation
OG0016320,2535.0,lowConservation
OG0016321,50827.0,lowConservation
OG0016322,227622.0,lowConservation
OG0016323,43907.0,lowConservation
OG0016324,135030.0,lowConservation
OG0016325,3608.0,lowConservation
OG0016326,468749.0,lowConservation
OG0016327,388439.0,lowConservation
OG0016328,123316.0,lowConservation
OG0016329,17916.0,lowConservation
OG0016330,191280.0,lowConservation
OG0016331,121571.0,lowConservation
OG0016332,71687.0,lowConservation
OG0016333,2406.0,lowConservation
OG0016334,236654.0,lowConservation
OG0016335,107973.0,lowConservation
OG0016336,30371.0,lowConservation
OG0016337,59044.0,lowConservation
OG0016338,2108.0,lowConservation
OG0016339,117181.0,lowConservation
OG0016340,27696.0,lowConservation
OG0016341,163142.0,lowConservation
OG0016342,66969.0,lowConservation
OG0016343,26577.0,lowConservation
OG0016344,118648.0,lowConservation
OG0016345,87091.0,lowConservation
OG0016346,1324.0,lowConservation
OG0016347,28604.0,lowConservation
OG0016348,184452.0,lowConservation
OG0016349,173.0,lowConservation
OG0016350,39694.0,lowConservation
OG0016351,97145.0,lowConservation
OG0016352,31502.0,lowConservation
OG0016353,164641.0,lowConservation
OG0016354,31674.0,lowConservation
OG0016355,15150.0,lowConservation
OG0016356,10857.0,lowConservation
OG0016357,63556.0,lowConservation
OG0016358,4690.0,lowConservation
OG0016359,34975.0,lowConservation
OG0016360,199965.0,lowConservation
OG0016361,35904.0,lowConservation
OG0016362,3007.0,lowConservation
OG0016363,158674.0,lowConservation
OG0016364,6798.0,lowConservation
OG0016365,91717.0,lowConservation
OG0016366,78527.0,lowConservation
OG0016367,201525.0,lowConservation
OG0016368,205673.0,lowConservation
OG0016369,232767.0,lowConservation
OG0016370,202062.0,lowConservation
OG0016371,188304.0,lowConservation
OG0016372,41434.0,lowConservation
OG0016373,47916.0,lowConservation
OG0016374,94405.0,lowConservation
OG0016375,79987.0,lowConservation
OG0016376,18305.0,lowConservation
OG0016377,18972.0,lowConservation
OG0016378,37.0,lowConservation
OG0016379,2538.0,lowConservation
OG0016380,137425.0,lowConservation
OG0016381,136454.0,lowConservation
OG0016382,8549.0,lowConservation
OG0016383,54.0,lowConservation
OG0016384,63258.0,lowConservation
OG0016385,69872.0,lowConservation
OG0016386,111395.0,lowConservation
OG0016387,117044.0,lowConservation
OG0016388,161071.0,lowConservation
OG0016389,144753.0,lowConservation
OG0016390,123535.0,lowConservation
OG0016391,58035.0,lowConservation
OG0016392,36119.0,lowConservation
OG0016393,68639.0,lowConservation
OG0016394,110145.0,lowConservation
OG0016395,232804.0,lowConservation
OG0016396,234679.0,lowConservation
OG0016397,437829.0,lowConservation
OG0016398,469074.0,lowConservation
OG0016399,412822.0,lowConservation
OG0016400,389432.0,lowConservation
OG0016401,254638.0,lowConservation
OG0016402,140021.0,lowConservation
OG0016403,136014.0,lowConservation
OG0016404,109419.0,lowConservation
OG0016405,26718.0,lowConservation
OG0016406,45132.0,lowConservation
OG0016407,100293.0,lowConservation
OG0016408,99868.0,lowConservation
OG0016409,3890.0,lowConservation
OG0016410,19800.0,lowConservation
OG0016411,13839.0,lowConservation
OG0016412,82322.0,lowConservation
OG0016413,65749.0,lowConservation
OG0016414,55914.0,lowConservation
OG0016415,46364.0,lowConservation
OG0016416,38443.0,lowConservation
OG0016417,65445.0,lowConservation
OG0016418,50921.0,lowConservation
OG0016419,31060.0,lowConservation
OG0016420,44752.0,lowConservation
OG0016421,38503.0,lowConservation
OG0016422,52489.0,lowConservation
OG0016423,46631.0,lowConservation
OG0016424,18229.0,lowConservation
OG0016425,17224.0,lowConservation
OG0016426,151688.0,lowConservation
OG0016427,202205.0,lowConservation
OG0016428,197548.0,lowConservation
OG0016429,228545.0,lowConservation
OG0016430,247474.0,lowConservation
OG0016431,257926.0,lowConservation
OG0016432,289172.0,lowConservation
OG0016433,270168.0,lowConservation
OG0016434,263066.0,lowConservation
OG0016435,249458.0,lowConservation
OG0016436,195461.0,lowConservation
OG0016437,11914.0,lowConservation
OG0016438,49032.0,lowConservation
OG0016439,178088.0,lowConservation
OG0016440,190960.0,lowConservation
OG0016441,222399.0,lowConservation
OG0016442,144549.0,lowConservation
OG0016443,130197.0,lowConservation
OG0016444,102449.0,lowConservation
OG0016445,37458.0,lowConservation
OG0016446,61204.0,lowConservation
OG0016447,73628.0,lowConservation
OG0016448,56335.0,lowConservation
OG0016449,54117.0,lowConservation
OG0016450,2464.0,lowConservation
OG0016451,3906.0,lowConservation
OG0016452,11185.0,lowConservation
OG0016453,10043.0,lowConservation
OG0016454,5955.0,lowConservation
OG0016455,8758.0,lowConservation
OG0016456,16437.0,lowConservation
OG0016457,41768.0,lowConservation
OG0016458,90416.0,lowConservation
OG0016459,96657.0,lowConservation
OG0016460,160260.0,lowConservation
OG0016461,104834.0,lowConservation
OG0016462,429077.0,lowConservation
OG0016463,438955.0,lowConservation
OG0016464,117913.0,lowConservation
OG0016465,457926.0,lowConservation
OG0016466,116731.0,lowConservation
OG0016467,221802.0,lowConservation
OG0016468,123123.0,lowConservation
OG0016469,67126.0,lowConservation
OG0016470,5842.0,lowConservation
OG0016471,31388.0,lowConservation
OG0016472,12158.0,lowConservation
OG0016473,187414.0,lowConservation
OG0016474,26287.0,lowConservation
OG0016475,3815.0,lowConservation
OG0016476,3764.0,lowConservation
OG0016477,7193.0,lowConservation
OG0016478,26232.0,lowConservation
OG0016479,25042.0,lowConservation
OG0016480,79835.0,lowConservation
OG0016481,79177.0,lowConservation
OG0016482,89887.0,lowConservation
OG0016483,127188.0,lowConservation
OG0016484,154602.0,lowConservation
OG0016485,135509.0,lowConservation
OG0016486,136365.0,lowConservation
OG0016487,105740.0,lowConservation
OG0016488,112234.0,lowConservation
OG0016489,81943.0,lowConservation
OG0016490,30968.0,lowConservation
OG0016491,62471.0,lowConservation
OG0016492,61651.0,lowConservation
OG0016493,91176.0,lowConservation
OG0016494,129183.0,lowConservation
OG0016495,12009.0,lowConservation
OG0016496,834.0,lowConservation
OG0016497,10107.0,lowConservation
OG0016498,177981.0,lowConservation
OG0016499,232834.0,lowConservation
OG0016500,267116.0,lowConservation
OG0016501,354259.0,lowConservation
OG0016502,345137.0,lowConservation
OG0016503,317790.0,lowConservation
OG0016504,135359.0,lowConservation
OG0016505,29112.0,lowConservation
OG0016506,21691.0,lowConservation
OG0016507,8942.0,lowConservation
OG0016508,28908.0,lowConservation
OG0016509,30953.0,lowConservation
OG0016510,29759.0,lowConservation
OG0016511,129440.0,lowConservation
OG0016512,41575.0,lowConservation
OG0016513,13099.0,lowConservation
OG0016514,189643.0,lowConservation
OG0016515,239928.0,lowConservation
OG0016516,191478.0,lowConservation
OG0016517,181590.0,lowConservation
OG0016518,103345.0,lowConservation
OG0016519,44140.0,lowConservation
OG0016520,23223.0,lowConservation
OG0016521,34931.0,lowConservation
OG0016522,42692.0,lowConservation
OG0016523,118820.0,lowConservation
OG0016524,37031.0,lowConservation
OG0016525,20241.0,lowConservation
OG0016526,74535.0,lowConservation
OG0016527,73751.0,lowConservation
OG0016528,47357.0,lowConservation
OG0016529,18651.0,lowConservation
OG0016530,16276.0,lowConservation
OG0016531,44560.0,lowConservation
OG0016532,36895.0,lowConservation
OG0016533,4321.0,lowConservation
OG0016534,3203.0,lowConservation
OG0016535,152134.0,lowConservation
OG0016536,70862.0,lowConservation
OG0016537,71927.0,lowConservation
OG0016538,17835.0,lowConservation
OG0016539,275.0,lowConservation
OG0016540,26752.0,lowConservation
OG0016541,49546.0,lowConservation
OG0016542,158575.0,lowConservation
OG0016543,183736.0,lowConservation
OG0016544,243926.0,lowConservation
OG0016545,134636.0,lowConservation
OG0016546,98297.0,lowConservation
OG0016547,83118.0,lowConservation
OG0016548,69240.0,lowConservation
OG0016549,66827.0,lowConservation
OG0016550,145542.0,lowConservation
OG0016551,82427.0,lowConservation
OG0016552,90759.0,lowConservation
OG0016553,90193.0,lowConservation
OG0016554,128199.0,lowConservation
OG0016555,151745.0,lowConservation
OG0016556,153892.0,lowConservation
OG0016557,128287.0,lowConservation
OG0016558,16080.0,lowConservation
OG0016559,14639.0,lowConservation
OG0016560,23838.0,lowConservation
OG0016561,27705.0,lowConservation
OG0016562,4751.0,lowConservation
OG0016563,46829.0,lowConservation
OG0016564,51567.0,lowConservation
OG0016565,70512.0,lowConservation
OG0016566,48724.0,lowConservation
OG0016567,33562.0,lowConservation
OG0016568,9344.0,lowConservation
OG0016569,60594.0,lowConservation
OG0016570,66465.0,lowConservation
OG0016571,24346.0,lowConservation
OG0016572,41901.0,lowConservation
OG0016573,44025.0,lowConservation
OG0016574,58316.0,lowConservation
OG0016575,78458.0,lowConservation
OG0016576,126778.0,lowConservation
OG0016577,73072.0,lowConservation
OG0016578,36982.0,lowConservation
OG0016579,34146.0,lowConservation
OG0016580,42159.0,lowConservation
OG0016581,44908.0,lowConservation
OG0016582,454602.0,lowConservation
OG0016583,21368.0,lowConservation
OG0016584,505649.0,lowConservation
OG0016585,590742.0,lowConservation
OG0016586,593927.0,lowConservation
OG0016587,577837.0,lowConservation
OG0016588,572102.0,lowConservation
OG0016589,348744.0,lowConservation
OG0016590,347574.0,lowConservation
OG0016591,310522.0,lowConservation
OG0016592,315982.0,lowConservation
OG0016593,276652.0,lowConservation
OG0016594,620.0,lowConservation
OG0016595,12716.0,lowConservation
OG0016596,10281.0,lowConservation
OG0016597,6741.0,lowConservation
OG0016598,6880.0,lowConservation
OG0016599,31047.0,lowConservation
OG0016600,392452.0,lowConservation
OG0016601,346950.0,lowConservation
OG0016602,27.0,lowConservation
OG0016603,620.0,lowConservation
OG0016604,,lowConservation
OG0016605,,lowConservation
OG0016606,238478.0,lowConservation
OG0016607,620.0,lowConservation
OG0016608,225516.0,lowConservation
OG0016609,15490.0,lowConservation
OG0016610,620.0,lowConservation
OG0016611,12617.0,lowConservation
OG0016612,621.0,lowConservation
OG0016613,620.0,lowConservation
OG0016614,18127.0,lowConservation
OG0016615,21555.0,lowConservation
OG0016616,12207.0,lowConservation
OG0016617,83620.0,lowConservation
OG0016618,114951.0,lowConservation
OG0016619,84854.0,lowConservation
OG0016620,0.0,lowConservation
OG0016621,81986.0,lowConservation
OG0016622,148510.0,lowConservation
OG0016623,14491.0,lowConservation
OG0016624,112327.0,lowConservation
OG0016625,28800.0,lowConservation
OG0016626,54910.0,lowConservation
OG0016627,621.0,lowConservation
OG0016628,2524.0,lowConservation
OG0016629,32210.0,lowConservation
OG0016630,916.0,lowConservation
OG0016631,46859.0,lowConservation
OG0016632,108513.0,lowConservation
OG0016633,1042.0,lowConservation
OG0016634,621.0,lowConservation
OG0016635,92.0,lowConservation
OG0016636,163571.0,lowConservation
OG0016637,232942.0,lowConservation
OG0016638,62837.0,lowConservation
OG0016639,2446.0,lowConservation
OG0016640,294903.0,lowConservation
OG0016641,1266234.0,lowConservation
OG0016642,172446.0,lowConservation
OG0016643,121.0,lowConservation
OG0016644,26033.0,lowConservation
OG0016645,401343.0,lowConservation
OG0016646,31.0,lowConservation
OG0016647,3361.0,lowConservation
OG0016648,621.0,lowConservation
OG0016649,128596.0,lowConservation
OG0016650,1032.0,lowConservation
OG0016651,63383.0,lowConservation
OG0016652,459737.0,lowConservation
OG0016653,17293.0,lowConservation
OG0016654,134567.0,lowConservation
OG0016655,13737.0,lowConservation
OG0016656,129618.0,lowConservation
OG0016657,133243.0,lowConservation
OG0016658,336033.0,lowConservation
OG0016659,19255.0,lowConservation
OG0016660,161358.0,lowConservation
OG0016661,73893.0,lowConservation
OG0016662,23453.0,lowConservation
OG0016663,58241.0,lowConservation
OG0016664,49015.0,lowConservation
OG0016665,7175.0,lowConservation
OG0016666,126895.0,lowConservation
OG0016667,93467.0,lowConservation
OG0016668,440756.0,lowConservation
OG0016669,73081.0,lowConservation
OG0016670,194774.0,lowConservation
OG0016671,491056.0,lowConservation
OG0016672,2712.0,lowConservation
OG0016673,1339.0,lowConservation
OG0016674,104863.0,lowConservation
OG0016675,52273.0,lowConservation
OG0016676,17490.0,lowConservation
OG0016677,8230.0,lowConservation
OG0016678,74912.0,lowConservation
OG0016679,30136.0,lowConservation
OG0016680,32066.0,lowConservation
OG0016681,314342.0,lowConservation
OG0016682,78623.0,lowConservation
OG0016683,70706.0,lowConservation
OG0016684,621.0,lowConservation
OG0016685,24612.0,lowConservation
OG0016686,7726.0,lowConservation
OG0016687,89472.0,lowConservation
OG0016688,80974.0,lowConservation
OG0016689,6316.0,lowConservation
OG0016690,4354.0,lowConservation
OG0016691,24548.0,lowConservation
OG0016692,14371.0,lowConservation
OG0016693,56682.0,lowConservation
OG0016694,237647.0,lowConservation
OG0016695,556.0,lowConservation
OG0016696,112495.0,lowConservation
OG0016697,251720.0,lowConservation
OG0016698,2175.0,lowConservation
OG0016699,27672.0,lowConservation
OG0016700,3567.0,lowConservation
OG0016701,50199.0,lowConservation
OG0016702,1606.0,lowConservation
OG0016703,98520.0,lowConservation
OG0016704,596.0,lowConservation
OG0016705,50451.0,lowConservation
OG0016706,17018.0,lowConservation
OG0016707,248185.0,lowConservation
OG0016708,4783.0,lowConservation
OG0016709,47155.0,lowConservation
OG0016710,92955.0,lowConservation
OG0016711,34063.0,lowConservation
OG0016712,35400.0,lowConservation
OG0016713,9198.0,lowConservation
OG0016714,10828.0,lowConservation
OG0016715,132029.0,lowConservation
OG0016716,10184.0,lowConservation
OG0016717,22873.0,lowConservation
OG0016718,262395.0,lowConservation
OG0016719,87695.0,lowConservation
OG0016720,1368.0,lowConservation
OG0016721,311089.0,lowConservation
OG0016722,228513.0,lowConservation
OG0016723,9285.0,lowConservation
OG0016724,123619.0,lowConservation
OG0016725,9253.0,lowConservation
OG0016726,17499.0,lowConservation
OG0016727,79691.0,lowConservation
OG0016728,139233.0,lowConservation
OG0016729,59926.0,lowConservation
OG0016730,46104.0,lowConservation
OG0016731,18929.0,lowConservation
OG0016732,2568.0,lowConservation
OG0016733,21730.0,lowConservation
OG0016734,96981.0,lowConservation
OG0016735,117634.0,lowConservation
OG0016736,183004.0,lowConservation
OG0016737,89433.0,lowConservation
OG0016738,148026.0,lowConservation
OG0016739,878.0,lowConservation
OG0016740,620.0,lowConservation
OG0016741,36.0,lowConservation
OG0016742,5379.0,lowConservation
OG0016743,3141.0,lowConservation
OG0016744,1268242.0,lowConservation
OG0016745,471668.0,lowConservation
OG0016746,2610.0,lowConservation
OG0016747,28694.0,lowConservation
OG0016748,34283.0,lowConservation
OG0016749,620.0,lowConservation
OG0016750,,lowConservation
OG0016751,879326.0,lowConservation
OG0016752,44.0,lowConservation
OG0016753,37108.0,lowConservation
OG0016754,11467.0,lowConservation
OG0016755,621.0,lowConservation
OG0016756,584823.0,lowConservation
OG0016757,620.0,lowConservation
OG0016758,620.0,lowConservation
OG0016759,,lowConservation
OG0016760,633822.0,lowConservation
OG0016761,2215.0,lowConservation
OG0016762,2704.0,lowConservation
OG0016763,393.0,lowConservation
OG0016764,33305.0,lowConservation
OG0016765,31983.0,lowConservation
OG0016766,44096.0,lowConservation
OG0016767,3481.0,lowConservation
OG0016768,63402.0,lowConservation
OG0016769,621.0,lowConservation
OG0016770,2162.0,lowConservation
OG0016771,2269.0,lowConservation
OG0016772,4496.0,lowConservation
OG0016773,2618.0,lowConservation
OG0016774,1565.0,lowConservation
OG0016775,,lowConservation
OG0016776,1744.0,lowConservation
OG0016777,620.0,lowConservation
OG0016778,,lowConservation
OG0016779,,lowConservation
OG0016780,,lowConservation
OG0016781,,lowConservation
OG0016782,,lowConservation
OG0016783,,lowConservation
OG0016784,,lowConservation
OG0016785,,lowConservation
OG0016786,73280.0,lowConservation
OG0016787,78723.0,lowConservation
OG0016788,85948.0,lowConservation
OG0016789,119678.0,lowConservation
OG0016790,122868.0,lowConservation
OG0016791,125725.0,lowConservation
OG0016792,138064.0,lowConservation
OG0016793,154640.0,lowConservation
OG0016794,179989.0,lowConservation
OG0016795,595.0,lowConservation
OG0016796,17334.0,lowConservation
OG0016797,2037.0,lowConservation
OG0016798,316.0,lowConservation
OG0016799,327.0,lowConservation
OG0016800,17302.0,lowConservation
OG0016801,93.0,lowConservation
OG0016802,250.0,lowConservation
OG0016803,145877.0,lowConservation
OG0016804,109354.0,lowConservation
OG0016805,459375.0,lowConservation
OG0016806,2899.0,lowConservation
OG0016807,310305.0,lowConservation
OG0016808,224889.0,lowConservation
OG0016809,78580.0,lowConservation
OG0016810,575.0,lowConservation
OG0016811,272500.0,lowConservation
OG0016812,5822.0,lowConservation
OG0016813,7390.0,lowConservation
OG0016814,379797.0,lowConservation
OG0016815,65.0,
OG0016816,929.0,
OG0016817,15998.0,
OG0016818,6945.0,
OG0016819,15335.0,
OG0016820,71049.0,
OG0016821,75983.0,
OG0016822,87440.0,
OG0016823,103358.0,
OG0016824,122179.0,
OG0016825,295631.0,
OG0016826,122475.0,
OG0016827,25848.0,
OG0016828,8376.0,
OG0016829,2995.0,
OG0016830,22876.0,
OG0016831,85058.0,
OG0016832,40387.0,
OG0016833,225379.0,
OG0016834,475786.0,
OG0016835,467515.0,
OG0016836,465700.0,
OG0016837,35407.0,
OG0016838,74492.0,
OG0016839,134808.0,
OG0016840,80863.0,
OG0016841,299943.0,
OG0016842,517980.0,
OG0016843,591240.0,
OG0016844,490649.0,
OG0016845,420188.0,
OG0016846,18110.0,
OG0016847,38369.0,
OG0016848,287024.0,
OG0016849,180890.0,
OG0016850,156279.0,
OG0016851,14046.0,
OG0016852,1450.0,
OG0016853,97174.0,
OG0016854,1545.0,
OG0016855,199022.0,
OG0016856,164600.0,
OG0016857,168566.0,
OG0016858,174901.0,
OG0016859,186556.0,
OG0016860,187893.0,
OG0016861,65557.0,
OG0016862,33617.0,
OG0016863,194533.0,
OG0016864,195376.0,
OG0016865,86380.0,
OG0016866,25596.0,
OG0016867,62292.0,
OG0016868,120099.0,
OG0016869,3402.0,
OG0016870,109086.0,
OG0016871,17675.0,
OG0016872,141476.0,
OG0016873,69511.0,
OG0016874,52468.0,
OG0016875,189606.0,
OG0016876,168992.0,
OG0016877,297487.0,
OG0016878,60571.0,
OG0016879,180039.0,
OG0016880,108472.0,
OG0016881,63793.0,
OG0016882,183404.0,
OG0016883,195386.0,
OG0016884,196984.0,
OG0016885,245762.0,
OG0016886,212026.0,
OG0016887,13893.0,
OG0016888,6749.0,
OG0016889,30532.0,
OG0016890,401.0,
OG0016891,109272.0,
OG0016892,139770.0,
OG0016893,68867.0,
OG0016894,52803.0,
OG0016895,121470.0,
OG0016896,502898.0,
OG0016897,316797.0,
OG0016898,103100.0,
OG0016899,80022.0,
OG0016900,2088.0,
OG0016901,2502.0,
OG0016902,137087.0,
OG0016903,343186.0,
OG0016904,589345.0,
OG0016905,637872.0,
OG0016906,612997.0,
OG0016907,545644.0,
OG0016908,498198.0,
OG0016909,213007.0,
OG0016910,12857.0,
OG0016911,317661.0,
OG0016912,341133.0,
OG0016913,1937.0,
OG0016914,42679.0,
OG0016915,127318.0,
OG0016916,147050.0,
OG0016917,46006.0,
OG0016918,2436.0,
OG0016919,23119.0,
OG0016920,35299.0,
OG0016921,146212.0,
OG0016922,303419.0,
OG0016923,125843.0,
OG0016924,45189.0,
OG0016925,27796.0,
OG0016926,163971.0,
OG0016927,250903.0,
OG0016928,588720.0,
OG0016929,579065.0,
OG0016930,401920.0,
OG0016931,51336.0,
OG0016932,40711.0,
OG0016933,16578.0,
OG0016934,235.0,
OG0016935,115828.0,
OG0016936,123991.0,
OG0016937,125742.0,
OG0016938,353805.0,
OG0016939,389375.0,
OG0016940,38585.0,
OG0016941,101478.0,
OG0016942,313468.0,
OG0016943,535301.0,
OG0016944,377912.0,
OG0016945,369361.0,
OG0016946,55695.0,
OG0016947,111451.0,
OG0016948,107097.0,
OG0016949,68942.0,
OG0016950,217414.0,
OG0016951,168709.0,
OG0016952,21321.0,
OG0016953,33451.0,
OG0016954,61.0,
OG0016955,3997.0,
OG0016956,27358.0,
OG0016957,10684.0,
OG0016958,5957.0,
OG0016959,83336.0,
OG0016960,197618.0,
OG0016961,53610.0,
OG0016962,12987.0,
OG0016963,23525.0,
OG0016964,78280.0,
OG0016965,285240.0,
OG0016966,322355.0,
OG0016967,87656.0,
OG0016968,213.0,
OG0016969,222193.0,
OG0016970,244729.0,
OG0016971,101493.0,
OG0016972,80099.0,
OG0016973,42165.0,
OG0016974,1362.0,
OG0016975,2737.0,
OG0016976,78788.0,
OG0016977,20020.0,
OG0016978,230881.0,
OG0016979,282509.0,
OG0016980,503523.0,
OG0016981,312653.0,
OG0016982,273656.0,
OG0016983,4994.0,
OG0016984,41632.0,
OG0016985,163355.0,
OG0016986,4404.0,
OG0016987,40446.0,
OG0016988,43553.0,
OG0016989,621.0,lowConservation
OG0016990,957.0,lowConservation
OG0016991,379.0,lowConservation
OG0016992,20916.0,lowConservation
OG0016993,188669.0,lowConservation
OG0016994,202002.0,lowConservation
OG0016995,8489.0,lowConservation
OG0016996,293.0,lowConservation
OG0016997,283546.0,lowConservation
OG0016998,102048.0,lowConservation
OG0016999,165.0,lowConservation
OG0017000,620.0,lowConservation
OG0017001,12047.0,lowConservation
OG0017002,620.0,lowConservation
OG0017003,206555.0,lowConservation
OG0017004,620.0,lowConservation
OG0017005,538.0,lowConservation
OG0017006,992563.0,lowConservation
OG0017007,7205.0,lowConservation
OG0017008,372819.0,lowConservation
OG0017009,621.0,lowConservation
OG0017010,40235.0,lowConservation
OG0017011,107888.0,lowConservation
OG0017012,103729.0,lowConservation
OG0017013,81522.0,lowConservation
OG0017014,102810.0,lowConservation
OG0017015,56287.0,lowConservation
OG0017016,621.0,lowConservation
OG0017017,,lowConservation
OG0017018,8250.0,lowConservation
OG0017019,10324.0,lowConservation
OG0017020,12144.0,lowConservation
OG0017021,35.0,lowConservation
OG0017022,81.0,lowConservation
OG0017023,621.0,lowConservation
OG0017024,,lowConservation
OG0017025,362.0,lowConservation
OG0017026,42417.0,lowConservation
OG0017027,242.0,lowConservation
OG0017028,10727.0,lowConservation
OG0017029,46828.0,lowConservation
OG0017030,53527.0,lowConservation
OG0017031,204036.0,lowConservation
OG0017032,79824.0,lowConservation
OG0017033,22058.0,lowConservation
OG0017034,14411.0,lowConservation
OG0017035,141.0,lowConservation
OG0017036,4528.0,lowConservation
OG0017037,621.0,lowConservation
OG0017038,89203.0,lowConservation
OG0017039,20626.0,lowConservation
OG0017040,1590.0,lowConservation
OG0017041,459336.0,lowConservation
OG0017042,6409.0,lowConservation
OG0017043,15235.0,lowConservation
OG0017044,193921.0,lowConservation
OG0017045,70107.0,lowConservation
OG0017046,620.0,lowConservation
OG0017047,159.0,lowConservation
OG0017048,95427.0,lowConservation
OG0017049,92270.0,lowConservation
OG0017050,89922.0,lowConservation
OG0017051,76238.0,lowConservation
OG0017052,293185.0,lowConservation
OG0017053,279898.0,lowConservation
OG0017054,1478.0,lowConservation
OG0017055,621.0,lowConservation
OG0017056,308477.0,lowConservation
OG0017057,350607.0,lowConservation
OG0017058,367469.0,lowConservation
OG0017059,89975.0,lowConservation
OG0017060,14086.0,lowConservation
OG0017061,141383.0,lowConservation
OG0017062,92831.0,lowConservation
OG0017063,271979.0,lowConservation
OG0017064,11977.0,lowConservation
OG0017065,59783.0,lowConservation
OG0017066,51440.0,lowConservation
OG0017067,372813.0,lowConservation
OG0017068,1047415.0,lowConservation
OG0017069,322578.0,lowConservation
OG0017070,2310.0,lowConservation
OG0017071,56685.0,lowConservation
OG0017072,6052.0,lowConservation
OG0017073,206024.0,lowConservation
OG0017074,2663.0,lowConservation
OG0017075,315534.0,lowConservation
OG0017076,2374.0,lowConservation
OG0017077,132855.0,lowConservation
OG0017078,59406.0,lowConservation
OG0017079,28880.0,lowConservation
OG0017080,9803.0,lowConservation
OG0017081,192339.0,lowConservation
OG0017082,621.0,lowConservation
OG0017083,29384.0,lowConservation
OG0017084,620.0,lowConservation
OG0017085,,lowConservation
OG0017086,31630.0,lowConservation
OG0017087,18774.0,lowConservation
OG0017088,152096.0,lowConservation
OG0017089,268115.0,lowConservation
OG0017090,17801.0,lowConservation
OG0017091,23398.0,lowConservation
OG0017092,130449.0,lowConservation
OG0017093,628.0,lowConservation
OG0017094,75471.0,lowConservation
OG0017095,601491.0,lowConservation
OG0017096,101983.0,lowConservation
OG0017097,437421.0,lowConservation
OG0017098,38950.0,lowConservation
OG0017099,259425.0,lowConservation
OG0017100,252044.0,lowConservation
OG0017101,242758.0,lowConservation
OG0017102,238993.0,lowConservation
OG0017103,6615.0,lowConservation
OG0017104,6544.0,lowConservation
OG0017105,260908.0,lowConservation
OG0017106,654.0,lowConservation
OG0017107,11213.0,lowConservation
OG0017108,97623.0,lowConservation
OG0017109,36108.0,lowConservation
OG0017110,373809.0,lowConservation
OG0017111,87287.0,lowConservation
OG0017112,621.0,lowConservation
OG0017113,621.0,lowConservation
OG0017114,5109.0,lowConservation
OG0017115,10626.0,lowConservation
OG0017116,136267.0,lowConservation
OG0017117,539896.0,lowConservation
OG0017118,7194.0,lowConservation
OG0017119,51322.0,lowConservation
